===============================================================================
Id,,len,datetime,open,high,low,close,volume,openinterest,MA_1_0,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus,MACD_Strategy,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus,Bolling_2_0,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
176,,59,2020-11-30 00:00:00,14560.0,14600.0,14450.0,14565.0,266248.0,,MA_1_0,59,737759.0,Broker,59,142776.06410259672,147873.81410259672,BuySell,59,14233.25,,Trades - Net Profit/Loss,59,,,MACD_Strategy,59,737759.0,Broker,59,142776.06410259672,147873.81410259672,BuySell,59,,14818.999999999998,Trades - Net Profit/Loss,59,,,Bolling_2_0,58,737756.0,Broker,58,142763.12820519344,147857.37820519344,BuySell,58,,,Trades - Net Profit/Loss,58,,
177,,59,2020-11-30 00:00:00,14560.0,14600.0,14450.0,14565.0,266248.0,,MA_1_0,59,737759.0,Broker,59,142776.06410259672,147873.81410259672,BuySell,59,14233.25,,Trades - Net Profit/Loss,59,,,MACD_Strategy,59,737759.0,Broker,59,142776.06410259672,147873.81410259672,BuySell,59,,14818.999999999998,Trades - Net Profit/Loss,59,,,Bolling_2_0,59,737759.0,Broker,59,142776.06410259672,147873.81410259672,BuySell,59,,,Trades - Net Profit/Loss,59,,
178,,60,2020-12-01 00:00:00,14570.0,14620.0,14405.0,14480.0,225520.0,,MA_1_0,60,737760.0,Broker,60,142325.78205129836,147393.78205129836,BuySell,60,14188.925,,Trades - Net Profit/Loss,60,,,MACD_Strategy,59,737759.0,Broker,59,142776.06410259672,147873.81410259672,BuySell,59,,14818.999999999998,Trades - Net Profit/Loss,59,,,Bolling_2_0,59,737759.0,Broker,59,142776.06410259672,147873.81410259672,BuySell,59,,,Trades - Net Profit/Loss,59,,
179,,60,2020-12-01 00:00:00,14570.0,14620.0,14405.0,14480.0,225520.0,,MA_1_0,60,737760.0,Broker,60,142325.78205129836,147393.78205129836,BuySell,60,14188.925,,Trades - Net Profit/Loss,60,,,MACD_Strategy,60,737760.0,Broker,60,142325.78205129836,147393.78205129836,BuySell,60,,14839.3,Trades - Net Profit/Loss,60,,,Bolling_2_0,59,737759.0,Broker,59,142776.06410259672,147873.81410259672,BuySell,59,,,Trades - Net Profit/Loss,59,,
180,,60,2020-12-01 00:00:00,14570.0,14620.0,14405.0,14480.0,225520.0,,MA_1_0,60,737760.0,Broker,60,142325.78205129836,147393.78205129836,BuySell,60,14188.925,,Trades - Net Profit/Loss,60,,,MACD_Strategy,60,737760.0,Broker,60,142325.78205129836,147393.78205129836,BuySell,60,,14839.3,Trades - Net Profit/Loss,60,,,Bolling_2_0,60,737760.0,Broker,60,142325.78205129836,147393.78205129836,BuySell,60,,,Trades - Net Profit/Loss,60,,
181,,61,2020-12-02 00:00:00,14490.0,14590.0,14365.0,14370.0,249760.0,,MA_1_0,61,737761.0,Broker,61,141772.14102564918,146801.64102564918,BuySell,61,14149.525,,Trades - Net Profit/Loss,61,,,MACD_Strategy,60,737760.0,Broker,60,142325.78205129836,147393.78205129836,BuySell,60,,14839.3,Trades - Net Profit/Loss,60,,,Bolling_2_0,60,737760.0,Broker,60,142325.78205129836,147393.78205129836,BuySell,60,,,Trades - Net Profit/Loss,60,,
182,,61,2020-12-02 00:00:00,14490.0,14590.0,14365.0,14370.0,249760.0,,MA_1_0,61,737761.0,Broker,61,141772.14102564918,146801.64102564918,BuySell,61,14149.525,,Trades - Net Profit/Loss,61,,,MACD_Strategy,61,737761.0,Broker,61,141772.14102564918,146801.64102564918,BuySell,61,,14808.849999999999,Trades - Net Profit/Loss,61,,,Bolling_2_0,60,737760.0,Broker,60,142325.78205129836,147393.78205129836,BuySell,60,,,Trades - Net Profit/Loss,60,,
183,,61,2020-12-02 00:00:00,14490.0,14590.0,14365.0,14370.0,249760.0,,MA_1_0,61,737761.0,Broker,61,141772.14102564918,146801.64102564918,BuySell,61,14149.525,,Trades - Net Profit/Loss,61,,,MACD_Strategy,61,737761.0,Broker,61,141772.14102564918,146801.64102564918,BuySell,61,,14808.849999999999,Trades - Net Profit/Loss,61,,,Bolling_2_0,61,737761.0,Broker,61,141772.14102564918,146801.64102564918,BuySell,61,,,Trades - Net Profit/Loss,61,,
184,,62,2020-12-03 00:00:00,14355.0,14440.0,14300.0,14425.0,203289.0,,MA_1_0,62,737762.0,Broker,62,142063.9455128246,147112.6955128246,BuySell,62,14085.5,,Trades - Net Profit/Loss,62,,,MACD_Strategy,61,737761.0,Broker,61,141772.14102564918,146801.64102564918,BuySell,61,,14808.849999999999,Trades - Net Profit/Loss,61,,,Bolling_2_0,61,737761.0,Broker,61,141772.14102564918,146801.64102564918,BuySell,61,,,Trades - Net Profit/Loss,61,,
185,,62,2020-12-03 00:00:00,14355.0,14440.0,14300.0,14425.0,203289.0,,MA_1_0,62,737762.0,Broker,62,142063.9455128246,147112.6955128246,BuySell,62,14085.5,,Trades - Net Profit/Loss,62,,,MACD_Strategy,62,737762.0,Broker,62,142063.9455128246,147112.6955128246,BuySell,62,,14656.599999999999,Trades - Net Profit/Loss,62,,,Bolling_2_0,61,737761.0,Broker,61,141772.14102564918,146801.64102564918,BuySell,61,,,Trades - Net Profit/Loss,61,,
186,,62,2020-12-03 00:00:00,14355.0,14440.0,14300.0,14425.0,203289.0,,MA_1_0,62,737762.0,Broker,62,142063.9455128246,147112.6955128246,BuySell,62,14085.5,,Trades - Net Profit/Loss,62,,,MACD_Strategy,62,737762.0,Broker,62,142063.9455128246,147112.6955128246,BuySell,62,,14656.599999999999,Trades - Net Profit/Loss,62,,,Bolling_2_0,62,737762.0,Broker,62,142063.9455128246,147112.6955128246,BuySell,62,,,Trades - Net Profit/Loss,62,,
187,,63,2020-12-04 00:00:00,14425.0,14435.0,14260.0,14315.0,209339.0,,MA_1_0,63,737763.0,Broker,63,141505.09775641232,146515.34775641232,BuySell,63,14046.1,,Trades - Net Profit/Loss,63,,,MACD_Strategy,62,737762.0,Broker,62,142063.9455128246,147112.6955128246,BuySell,62,,14656.599999999999,Trades - Net Profit/Loss,62,,,Bolling_2_0,62,737762.0,Broker,62,142063.9455128246,147112.6955128246,BuySell,62,,,Trades - Net Profit/Loss,62,,
188,,63,2020-12-04 00:00:00,14425.0,14435.0,14260.0,14315.0,209339.0,,MA_1_0,63,737763.0,Broker,63,141505.09775641232,146515.34775641232,BuySell,63,14046.1,,Trades - Net Profit/Loss,63,,,MACD_Strategy,63,737763.0,Broker,63,141505.09775641232,146515.34775641232,BuySell,63,,14651.524999999998,Trades - Net Profit/Loss,63,,,Bolling_2_0,62,737762.0,Broker,62,142063.9455128246,147112.6955128246,BuySell,62,,,Trades - Net Profit/Loss,62,,
189,,63,2020-12-04 00:00:00,14425.0,14435.0,14260.0,14315.0,209339.0,,MA_1_0,63,737763.0,Broker,63,141505.09775641232,146515.34775641232,BuySell,63,14046.1,,Trades - Net Profit/Loss,63,,,MACD_Strategy,63,737763.0,Broker,63,141505.09775641232,146515.34775641232,BuySell,63,,14651.524999999998,Trades - Net Profit/Loss,63,,,Bolling_2_0,63,737763.0,Broker,63,141505.09775641232,146515.34775641232,BuySell,63,,,Trades - Net Profit/Loss,63,,
190,,64,2020-12-07 00:00:00,14320.0,14570.0,14320.0,14570.0,251297.0,,MA_1_0,64,737766.0,Broker,64,142789.04887820617,147888.54887820617,BuySell,64,14105.199999999999,,Trades - Net Profit/Loss,64,,,MACD_Strategy,63,737763.0,Broker,63,141505.09775641232,146515.34775641232,BuySell,63,,14651.524999999998,Trades - Net Profit/Loss,63,,,Bolling_2_0,63,737763.0,Broker,63,141505.09775641232,146515.34775641232,BuySell,63,,,Trades - Net Profit/Loss,63,,
191,,64,2020-12-07 00:00:00,14320.0,14570.0,14320.0,14570.0,251297.0,,MA_1_0,64,737766.0,Broker,64,142789.04887820617,147888.54887820617,BuySell,64,14105.199999999999,,Trades - Net Profit/Loss,64,,,MACD_Strategy,64,737766.0,Broker,64,142789.04887820617,147888.54887820617,BuySell,64,,14788.55,Trades - Net Profit/Loss,64,,,Bolling_2_0,63,737763.0,Broker,63,141505.09775641232,146515.34775641232,BuySell,63,,,Trades - Net Profit/Loss,63,,
192,,64,2020-12-07 00:00:00,14320.0,14570.0,14320.0,14570.0,251297.0,,MA_1_0,64,737766.0,Broker,64,142789.04887820617,147888.54887820617,BuySell,64,14105.199999999999,,Trades - Net Profit/Loss,64,,,MACD_Strategy,64,737766.0,Broker,64,142789.04887820617,147888.54887820617,BuySell,64,,14788.55,Trades - Net Profit/Loss,64,,,Bolling_2_0,64,737766.0,Broker,64,142789.04887820617,147888.54887820617,BuySell,64,,,Trades - Net Profit/Loss,64,,
193,,65,2020-12-08 00:00:00,14570.0,14625.0,14460.0,14485.0,197944.0,,MA_1_0,65,737767.0,Broker,65,142319.7744391031,147389.5244391031,BuySell,65,14243.1,,Trades - Net Profit/Loss,65,,,MACD_Strategy,64,737766.0,Broker,64,142789.04887820617,147888.54887820617,BuySell,64,,14788.55,Trades - Net Profit/Loss,64,,,Bolling_2_0,64,737766.0,Broker,64,142789.04887820617,147888.54887820617,BuySell,64,,,Trades - Net Profit/Loss,64,,
194,,65,2020-12-08 00:00:00,14570.0,14625.0,14460.0,14485.0,197944.0,,MA_1_0,65,737767.0,Broker,65,142319.7744391031,147389.5244391031,BuySell,65,14243.1,,Trades - Net Profit/Loss,65,,,MACD_Strategy,65,737767.0,Broker,65,142319.7744391031,147389.5244391031,BuySell,65,,14844.374999999998,Trades - Net Profit/Loss,65,,,Bolling_2_0,64,737766.0,Broker,64,142789.04887820617,147888.54887820617,BuySell,64,,,Trades - Net Profit/Loss,64,,
195,,65,2020-12-08 00:00:00,14570.0,14625.0,14460.0,14485.0,197944.0,,MA_1_0,65,737767.0,Broker,65,142319.7744391031,147389.5244391031,BuySell,65,14243.1,,Trades - Net Profit/Loss,65,,,MACD_Strategy,65,737767.0,Broker,65,142319.7744391031,147389.5244391031,BuySell,65,,14844.374999999998,Trades - Net Profit/Loss,65,,,Bolling_2_0,65,737767.0,Broker,65,142319.7744391031,147389.5244391031,BuySell,65,,,Trades - Net Profit/Loss,65,,
196,,66,2020-12-09 00:00:00,14580.0,14610.0,14470.0,14530.0,214049.0,,MA_1_0,66,737768.0,Broker,66,142515.88721955154,147601.38721955154,BuySell,66,14252.949999999999,,Trades - Net Profit/Loss,66,,,MACD_Strategy,65,737767.0,Broker,65,142319.7744391031,147389.5244391031,BuySell,65,,14844.374999999998,Trades - Net Profit/Loss,65,,,Bolling_2_0,65,737767.0,Broker,65,142319.7744391031,147389.5244391031,BuySell,65,,,Trades - Net Profit/Loss,65,,
197,,66,2020-12-09 00:00:00,14580.0,14610.0,14470.0,14530.0,214049.0,,MA_1_0,66,737768.0,Broker,66,142515.88721955154,147601.38721955154,BuySell,66,14252.949999999999,,Trades - Net Profit/Loss,66,,,MACD_Strategy,66,737768.0,Broker,66,142515.88721955154,147601.38721955154,BuySell,66,,14829.149999999998,Trades - Net Profit/Loss,66,,,Bolling_2_0,65,737767.0,Broker,65,142319.7744391031,147389.5244391031,BuySell,65,,,Trades - Net Profit/Loss,65,,
198,,66,2020-12-09 00:00:00,14580.0,14610.0,14470.0,14530.0,214049.0,,MA_1_0,66,737768.0,Broker,66,142515.88721955154,147601.38721955154,BuySell,66,14252.949999999999,,Trades - Net Profit/Loss,66,,,MACD_Strategy,66,737768.0,Broker,66,142515.88721955154,147601.38721955154,BuySell,66,,14829.149999999998,Trades - Net Profit/Loss,66,,,Bolling_2_0,66,737768.0,Broker,66,142515.88721955154,147601.38721955154,BuySell,66,,,Trades - Net Profit/Loss,66,,
199,,67,2020-12-10 00:00:00,14540.0,14690.0,14500.0,14575.0,302897.0,,MA_1_0,67,737769.0,Broker,67,142728.44360977577,147829.69360977577,BuySell,67,14282.5,,Trades - Net Profit/Loss,67,,,MACD_Strategy,66,737768.0,Broker,66,142515.88721955154,147601.38721955154,BuySell,66,,14829.149999999998,Trades - Net Profit/Loss,66,,,Bolling_2_0,66,737768.0,Broker,66,142515.88721955154,147601.38721955154,BuySell,66,,,Trades - Net Profit/Loss,66,,
200,,67,2020-12-10 00:00:00,14540.0,14690.0,14500.0,14575.0,302897.0,,MA_1_0,67,737769.0,Broker,67,142728.44360977577,147829.69360977577,BuySell,67,14282.5,,Trades - Net Profit/Loss,67,,,MACD_Strategy,67,737769.0,Broker,67,142728.44360977577,147829.69360977577,BuySell,67,,14910.349999999999,Trades - Net Profit/Loss,67,,,Bolling_2_0,66,737768.0,Broker,66,142515.88721955154,147601.38721955154,BuySell,66,,,Trades - Net Profit/Loss,66,,
201,,67,2020-12-10 00:00:00,14540.0,14690.0,14500.0,14575.0,302897.0,,MA_1_0,67,737769.0,Broker,67,142728.44360977577,147829.69360977577,BuySell,67,14282.5,,Trades - Net Profit/Loss,67,,,MACD_Strategy,67,737769.0,Broker,67,142728.44360977577,147829.69360977577,BuySell,67,,14910.349999999999,Trades - Net Profit/Loss,67,,,Bolling_2_0,67,737769.0,Broker,67,142728.44360977577,147829.69360977577,BuySell,67,,,Trades - Net Profit/Loss,67,,
202,,68,2020-12-11 00:00:00,14615.0,14835.0,14565.0,14835.0,563485.0,,MA_1_0,68,737770.0,Broker,68,148000.00000000003,148000.00000000003,BuySell,68,14346.525,,Trades - Net Profit/Loss,68,,,MACD_Strategy,67,737769.0,Broker,67,142728.44360977577,147829.69360977577,BuySell,67,,14910.349999999999,Trades - Net Profit/Loss,67,,,Bolling_2_0,67,737769.0,Broker,67,142728.44360977577,147829.69360977577,BuySell,67,,,Trades - Net Profit/Loss,67,,
203,,68,2020-12-11 00:00:00,14615.0,14835.0,14565.0,14835.0,563485.0,,MA_1_0,68,737770.0,Broker,68,148000.00000000003,148000.00000000003,BuySell,68,14346.525,,Trades - Net Profit/Loss,68,,,MACD_Strategy,68,737770.0,Broker,68,148000.00000000003,148000.00000000003,BuySell,68,,15057.524999999998,Trades - Net Profit/Loss,68,,,Bolling_2_0,67,737769.0,Broker,67,142728.44360977577,147829.69360977577,BuySell,67,,,Trades - Net Profit/Loss,67,,
204,,68,2020-12-11 00:00:00,14615.0,14835.0,14565.0,14835.0,563485.0,,MA_1_0,68,737770.0,Broker,68,148000.00000000003,148000.00000000003,BuySell,68,14346.525,,Trades - Net Profit/Loss,68,,,MACD_Strategy,68,737770.0,Broker,68,148000.00000000003,148000.00000000003,BuySell,68,,15057.524999999998,Trades - Net Profit/Loss,68,,,Bolling_2_0,68,737770.0,Broker,68,148000.00000000003,148000.00000000003,BuySell,68,,15057.524999999998,Trades - Net Profit/Loss,68,,
205,,69,2020-12-14 00:00:00,14835.0,14930.0,14725.0,14885.0,409159.0,,MA_1_0,69,737773.0,Broker,69,138105.50000000003,148525.00000000003,BuySell,69,14504.125,,Trades - Net Profit/Loss,69,,,MACD_Strategy,68,737770.0,Broker,68,148000.00000000003,148000.00000000003,BuySell,68,,15057.524999999998,Trades - Net Profit/Loss,68,,,Bolling_2_0,68,737770.0,Broker,68,148000.00000000003,148000.00000000003,BuySell,68,,15057.524999999998,Trades - Net Profit/Loss,68,,
206,,69,2020-12-14 00:00:00,14835.0,14930.0,14725.0,14885.0,409159.0,,MA_1_0,69,737773.0,Broker,69,138105.50000000003,148525.00000000003,BuySell,69,14504.125,,Trades - Net Profit/Loss,69,,,MACD_Strategy,69,737773.0,Broker,69,138105.50000000003,148525.00000000003,BuySell,69,14504.125,,Trades - Net Profit/Loss,69,,,Bolling_2_0,68,737770.0,Broker,68,148000.00000000003,148000.00000000003,BuySell,68,,15057.524999999998,Trades - Net Profit/Loss,68,,
207,,69,2020-12-14 00:00:00,14835.0,14930.0,14725.0,14885.0,409159.0,,MA_1_0,69,737773.0,Broker,69,138105.50000000003,148525.00000000003,BuySell,69,14504.125,,Trades - Net Profit/Loss,69,,,MACD_Strategy,69,737773.0,Broker,69,138105.50000000003,148525.00000000003,BuySell,69,14504.125,,Trades - Net Profit/Loss,69,,,Bolling_2_0,69,737773.0,Broker,69,138105.50000000003,148525.00000000003,BuySell,69,,,Trades - Net Profit/Loss,69,,
208,,70,2020-12-15 00:00:00,14885.0,14980.0,14780.0,14820.0,369269.0,,MA_1_0,70,737774.0,Broker,70,137418.00000000003,147792.00000000003,BuySell,70,14558.3,,Trades - Net Profit/Loss,70,,,MACD_Strategy,69,737773.0,Broker,69,138105.50000000003,148525.00000000003,BuySell,69,14504.125,,Trades - Net Profit/Loss,69,,,Bolling_2_0,69,737773.0,Broker,69,138105.50000000003,148525.00000000003,BuySell,69,,,Trades - Net Profit/Loss,69,,
209,,70,2020-12-15 00:00:00,14885.0,14980.0,14780.0,14820.0,369269.0,,MA_1_0,70,737774.0,Broker,70,137418.00000000003,147792.00000000003,BuySell,70,14558.3,,Trades - Net Profit/Loss,70,,,MACD_Strategy,70,737774.0,Broker,70,137418.00000000003,147792.00000000003,BuySell,70,14558.3,,Trades - Net Profit/Loss,70,,,Bolling_2_0,69,737773.0,Broker,69,138105.50000000003,148525.00000000003,BuySell,69,,,Trades - Net Profit/Loss,69,,
210,,70,2020-12-15 00:00:00,14885.0,14980.0,14780.0,14820.0,369269.0,,MA_1_0,70,737774.0,Broker,70,137418.00000000003,147792.00000000003,BuySell,70,14558.3,,Trades - Net Profit/Loss,70,,,MACD_Strategy,70,737774.0,Broker,70,137418.00000000003,147792.00000000003,BuySell,70,14558.3,,Trades - Net Profit/Loss,70,,,Bolling_2_0,70,737774.0,Broker,70,137418.00000000003,147792.00000000003,BuySell,70,,15204.699999999999,Trades - Net Profit/Loss,70,,
211,,71,2020-12-16 00:00:00,14835.0,14885.0,14800.0,14815.0,203287.0,,MA_1_0,71,737775.0,Broker,71,137356.75000000003,147727.25000000003,BuySell,71,14578.0,,Trades - Net Profit/Loss,71,,,MACD_Strategy,70,737774.0,Broker,70,137418.00000000003,147792.00000000003,BuySell,70,14558.3,,Trades - Net Profit/Loss,70,,,Bolling_2_0,70,737774.0,Broker,70,137418.00000000003,147792.00000000003,BuySell,70,,15204.699999999999,Trades - Net Profit/Loss,70,,
212,,71,2020-12-16 00:00:00,14835.0,14885.0,14800.0,14815.0,203287.0,,MA_1_0,71,737775.0,Broker,71,137356.75000000003,147727.25000000003,BuySell,71,14578.0,,Trades - Net Profit/Loss,71,,,MACD_Strategy,71,737775.0,Broker,71,137356.75000000003,147727.25000000003,BuySell,71,14578.0,,Trades - Net Profit/Loss,71,,,Bolling_2_0,70,737774.0,Broker,70,137418.00000000003,147792.00000000003,BuySell,70,,15204.699999999999,Trades - Net Profit/Loss,70,,
213,,71,2020-12-16 00:00:00,14835.0,14885.0,14800.0,14815.0,203287.0,,MA_1_0,71,737775.0,Broker,71,137356.75000000003,147727.25000000003,BuySell,71,14578.0,,Trades - Net Profit/Loss,71,,,MACD_Strategy,71,737775.0,Broker,71,137356.75000000003,147727.25000000003,BuySell,71,14578.0,,Trades - Net Profit/Loss,71,,,Bolling_2_0,71,737775.0,Broker,71,137356.75000000003,147727.25000000003,BuySell,71,,15108.274999999998,Trades - Net Profit/Loss,71,,
214,,72,2020-12-17 00:00:00,14845.0,14910.0,14800.0,14845.0,233694.0,,MA_1_0,72,737776.0,Broker,72,127255.25000000003,148038.25000000003,BuySell,72,14578.0,,Trades - Net Profit/Loss,72,,,MACD_Strategy,71,737775.0,Broker,71,137356.75000000003,147727.25000000003,BuySell,71,14578.0,,Trades - Net Profit/Loss,71,,,Bolling_2_0,71,737775.0,Broker,71,137356.75000000003,147727.25000000003,BuySell,71,,15108.274999999998,Trades - Net Profit/Loss,71,,
215,,72,2020-12-17 00:00:00,14845.0,14910.0,14800.0,14845.0,233694.0,,MA_1_0,72,737776.0,Broker,72,127255.25000000003,148038.25000000003,BuySell,72,14578.0,,Trades - Net Profit/Loss,72,,,MACD_Strategy,72,737776.0,Broker,72,127255.25000000003,148038.25000000003,BuySell,72,14578.0,,Trades - Net Profit/Loss,72,,,Bolling_2_0,71,737775.0,Broker,71,137356.75000000003,147727.25000000003,BuySell,71,,15108.274999999998,Trades - Net Profit/Loss,71,,
216,,72,2020-12-17 00:00:00,14845.0,14910.0,14800.0,14845.0,233694.0,,MA_1_0,72,737776.0,Broker,72,127255.25000000003,148038.25000000003,BuySell,72,14578.0,,Trades - Net Profit/Loss,72,,,MACD_Strategy,72,737776.0,Broker,72,127255.25000000003,148038.25000000003,BuySell,72,14578.0,,Trades - Net Profit/Loss,72,,,Bolling_2_0,72,737776.0,Broker,72,127255.25000000003,148038.25000000003,BuySell,72,,,Trades - Net Profit/Loss,72,,
217,,73,2020-12-18 00:00:00,14865.0,15020.0,14865.0,14935.0,371966.0,,MA_1_0,73,737777.0,Broker,73,119339.75000000003,150703.25000000003,BuySell,73,14642.025,,Trades - Net Profit/Loss,73,,,MACD_Strategy,72,737776.0,Broker,72,127255.25000000003,148038.25000000003,BuySell,72,14578.0,,Trades - Net Profit/Loss,72,,,Bolling_2_0,72,737776.0,Broker,72,127255.25000000003,148038.25000000003,BuySell,72,,,Trades - Net Profit/Loss,72,,
218,,73,2020-12-18 00:00:00,14865.0,15020.0,14865.0,14935.0,371966.0,,MA_1_0,73,737777.0,Broker,73,119339.75000000003,150703.25000000003,BuySell,73,14642.025,,Trades - Net Profit/Loss,73,,,MACD_Strategy,73,737777.0,Broker,73,119339.75000000003,150703.25000000003,BuySell,73,14642.025,,Trades - Net Profit/Loss,73,,,Bolling_2_0,72,737776.0,Broker,72,127255.25000000003,148038.25000000003,BuySell,72,,,Trades - Net Profit/Loss,72,,
219,,73,2020-12-18 00:00:00,14865.0,15020.0,14865.0,14935.0,371966.0,,MA_1_0,73,737777.0,Broker,73,119339.75000000003,150703.25000000003,BuySell,73,14642.025,,Trades - Net Profit/Loss,73,,,MACD_Strategy,73,737777.0,Broker,73,119339.75000000003,150703.25000000003,BuySell,73,14642.025,,Trades - Net Profit/Loss,73,,,Bolling_2_0,73,737777.0,Broker,73,119339.75000000003,150703.25000000003,BuySell,73,,,Trades - Net Profit/Loss,73,,
220,,74,2020-12-21 00:00:00,14900.0,15100.0,14900.0,15100.0,351823.0,,MA_1_0,74,737780.0,Broker,74,141034.93750000003,151604.93750000003,BuySell,74,14676.5,,Trades - Net Profit/Loss,74,,,MACD_Strategy,73,737777.0,Broker,73,119339.75000000003,150703.25000000003,BuySell,73,14642.025,,Trades - Net Profit/Loss,73,,,Bolling_2_0,73,737777.0,Broker,73,119339.75000000003,150703.25000000003,BuySell,73,,,Trades - Net Profit/Loss,73,,
221,,74,2020-12-21 00:00:00,14900.0,15100.0,14900.0,15100.0,351823.0,,MA_1_0,74,737780.0,Broker,74,141034.93750000003,151604.93750000003,BuySell,74,14676.5,,Trades - Net Profit/Loss,74,,,MACD_Strategy,74,737780.0,Broker,74,141034.93750000003,151604.93750000003,BuySell,74,14676.5,,Trades - Net Profit/Loss,74,,,Bolling_2_0,73,737777.0,Broker,73,119339.75000000003,150703.25000000003,BuySell,73,,,Trades - Net Profit/Loss,73,,
222,,74,2020-12-21 00:00:00,14900.0,15100.0,14900.0,15100.0,351823.0,,MA_1_0,74,737780.0,Broker,74,141034.93750000003,151604.93750000003,BuySell,74,14676.5,,Trades - Net Profit/Loss,74,,,MACD_Strategy,74,737780.0,Broker,74,141034.93750000003,151604.93750000003,BuySell,74,14676.5,,Trades - Net Profit/Loss,74,,,Bolling_2_0,74,737780.0,Broker,74,141034.93750000003,151604.93750000003,BuySell,74,,15326.499999999998,Trades - Net Profit/Loss,74,19790.000000000036,
223,,75,2020-12-22 00:00:00,15000.0,15000.0,14510.0,14535.0,591867.0,,MA_1_0,75,737781.0,Broker,75,135317.46875000003,145491.96875000003,BuySell,75,14292.35,,Trades - Net Profit/Loss,75,,,MACD_Strategy,74,737780.0,Broker,74,141034.93750000003,151604.93750000003,BuySell,74,14676.5,,Trades - Net Profit/Loss,74,,,Bolling_2_0,74,737780.0,Broker,74,141034.93750000003,151604.93750000003,BuySell,74,,15326.499999999998,Trades - Net Profit/Loss,74,19790.000000000036,
224,,75,2020-12-22 00:00:00,15000.0,15000.0,14510.0,14535.0,591867.0,,MA_1_0,75,737781.0,Broker,75,135317.46875000003,145491.96875000003,BuySell,75,14292.35,,Trades - Net Profit/Loss,75,,,MACD_Strategy,75,737781.0,Broker,75,135317.46875000003,145491.96875000003,BuySell,75,14292.35,,Trades - Net Profit/Loss,75,,,Bolling_2_0,74,737780.0,Broker,74,141034.93750000003,151604.93750000003,BuySell,74,,15326.499999999998,Trades - Net Profit/Loss,74,19790.000000000036,
225,,75,2020-12-22 00:00:00,15000.0,15000.0,14510.0,14535.0,591867.0,,MA_1_0,75,737781.0,Broker,75,135317.46875000003,145491.96875000003,BuySell,75,14292.35,,Trades - Net Profit/Loss,75,,,MACD_Strategy,75,737781.0,Broker,75,135317.46875000003,145491.96875000003,BuySell,75,14292.35,,Trades - Net Profit/Loss,75,,,Bolling_2_0,75,737781.0,Broker,75,135317.46875000003,145491.96875000003,BuySell,75,,15224.999999999998,Trades - Net Profit/Loss,75,,
226,,76,2020-12-23 00:00:00,14640.0,14735.0,14505.0,14725.0,369750.0,,MA_1_0,76,737782.0,Broker,76,123105.46875000003,148874.21875000003,BuySell,76,14287.425,,Trades - Net Profit/Loss,76,,,MACD_Strategy,75,737781.0,Broker,75,135317.46875000003,145491.96875000003,BuySell,75,14292.35,,Trades - Net Profit/Loss,75,,,Bolling_2_0,75,737781.0,Broker,75,135317.46875000003,145491.96875000003,BuySell,75,,15224.999999999998,Trades - Net Profit/Loss,75,,
227,,76,2020-12-23 00:00:00,14640.0,14735.0,14505.0,14725.0,369750.0,,MA_1_0,76,737782.0,Broker,76,123105.46875000003,148874.21875000003,BuySell,76,14287.425,,Trades - Net Profit/Loss,76,,,MACD_Strategy,76,737782.0,Broker,76,123105.46875000003,148874.21875000003,BuySell,76,14287.425,,Trades - Net Profit/Loss,76,,,Bolling_2_0,75,737781.0,Broker,75,135317.46875000003,145491.96875000003,BuySell,75,,15224.999999999998,Trades - Net Profit/Loss,75,,
228,,76,2020-12-23 00:00:00,14640.0,14735.0,14505.0,14725.0,369750.0,,MA_1_0,76,737782.0,Broker,76,123105.46875000003,148874.21875000003,BuySell,76,14287.425,,Trades - Net Profit/Loss,76,,,MACD_Strategy,76,737782.0,Broker,76,123105.46875000003,148874.21875000003,BuySell,76,14287.425,,Trades - Net Profit/Loss,76,,,Bolling_2_0,76,737782.0,Broker,76,123105.46875000003,148874.21875000003,BuySell,76,14287.425,,Trades - Net Profit/Loss,76,,
229,,77,2020-12-24 00:00:00,14805.0,14840.0,14705.0,14790.0,222227.0,,MA_1_0,77,737783.0,Broker,77,145657.28645833337,150833.78645833337,BuySell,77,14484.425,,Trades - Net Profit/Loss,77,,,MACD_Strategy,76,737782.0,Broker,76,123105.46875000003,148874.21875000003,BuySell,76,14287.425,,Trades - Net Profit/Loss,76,,,Bolling_2_0,76,737782.0,Broker,76,123105.46875000003,148874.21875000003,BuySell,76,14287.425,,Trades - Net Profit/Loss,76,,
230,,77,2020-12-24 00:00:00,14805.0,14840.0,14705.0,14790.0,222227.0,,MA_1_0,77,737783.0,Broker,77,145657.28645833337,150833.78645833337,BuySell,77,14484.425,,Trades - Net Profit/Loss,77,,,MACD_Strategy,77,737783.0,Broker,77,145657.28645833337,150833.78645833337,BuySell,77,,15062.599999999999,Trades - Net Profit/Loss,77,,,Bolling_2_0,76,737782.0,Broker,76,123105.46875000003,148874.21875000003,BuySell,76,14287.425,,Trades - Net Profit/Loss,76,,
