date,open,close,high,low,volume
2008-07-29,14865.0,14805.0,14880.0,14760.0,0
2008-07-30,14870.0,14915.0,14940.0,14835.0,0
2008-07-31,14890.0,14920.0,14920.0,14815.0,0
2008-08-01,14935.0,14985.0,15040.0,14910.0,0
2008-08-04,14925.0,14710.0,14925.0,14690.0,0
2008-08-05,14570.0,14550.0,14590.0,14515.0,0
2008-08-06,14590.0,14670.0,14670.0,14590.0,0
2008-08-07,14650.0,14680.0,14680.0,14610.0,0
2008-08-08,14720.0,14655.0,14730.0,14650.0,0
2008-08-11,14585.0,14520.0,14585.0,14510.0,0
2008-08-12,14500.0,14530.0,14575.0,14500.0,0
2008-08-13,14450.0,14665.0,14685.0,14450.0,0
2008-08-14,14770.0,14600.0,14770.0,14590.0,0
2008-08-15,14530.0,14420.0,14580.0,14420.0,0
2008-08-18,14365.0,14555.0,14580.0,14365.0,0
2008-08-19,14490.0,14595.0,14650.0,14470.0,0
2008-08-20,14615.0,14520.0,14615.0,14520.0,0
2008-08-21,14550.0,14490.0,14590.0,14470.0,0
2008-08-22,14580.0,14485.0,14615.0,14485.0,0
2008-08-25,14480.0,14480.0,14520.0,14465.0,0
2008-08-26,14415.0,14260.0,14450.0,14255.0,0
2008-08-27,14320.0,14255.0,14335.0,14230.0,0
2008-08-28,14275.0,14210.0,14295.0,14205.0,0
2008-08-29,14185.0,14250.0,14250.0,14160.0,0
2008-09-01,14255.0,14290.0,14325.0,14200.0,0
2008-09-02,14185.0,14145.0,14260.0,14130.0,0
2008-09-03,14170.0,14215.0,14235.0,14125.0,0
2008-09-04,14220.0,14300.0,14325.0,14200.0,0
2008-09-05,14150.0,14200.0,14250.0,14150.0,0
2008-09-08,14115.0,14075.0,14230.0,14055.0,0
2008-09-09,14045.0,13915.0,14050.0,13915.0,0
2008-09-10,13860.0,13805.0,13885.0,13775.0,0
2008-09-11,13800.0,13800.0,13850.0,13770.0,0
2008-09-12,13800.0,13810.0,13850.0,13790.0,0
2008-09-16,13605.0,13350.0,13610.0,13305.0,0
2008-09-17,13375.0,13335.0,13375.0,13300.0,0
2008-09-18,13400.0,13260.0,13400.0,13230.0,0
2008-09-19,13300.0,13405.0,13420.0,13280.0,0
2008-09-22,13515.0,13770.0,13810.0,13430.0,0
2008-09-23,13805.0,13625.0,13805.0,13575.0,0
2008-09-24,13485.0,13570.0,13580.0,13445.0,0
2008-09-25,13490.0,13550.0,13605.0,13445.0,0
2008-09-26,13545.0,13640.0,13645.0,13540.0,0
2008-10-06,13050.0,13050.0,13175.0,13050.0,0
2008-10-07,12800.0,13345.0,13425.0,12800.0,0
2008-10-08,13185.0,13060.0,13345.0,12970.0,0
2008-10-09,13150.0,13115.0,13175.0,13030.0,0
2008-10-10,12880.0,12725.0,12910.0,12690.0,0
2008-10-13,12550.0,12885.0,13185.0,12550.0,0
2008-10-14,12915.0,12800.0,13180.0,12755.0,0
2008-10-15,12680.0,12735.0,12765.0,12625.0,0
2008-10-16,12500.0,12485.0,12700.0,12425.0,0
2008-10-17,12700.0,12585.0,12865.0,12495.0,0
2008-10-20,12710.0,12760.0,12780.0,12660.0,0
2008-10-21,12630.0,12535.0,12630.0,12480.0,0
2008-10-22,12565.0,12530.0,12610.0,12445.0,0
2008-10-23,12495.0,12565.0,12600.0,12460.0,0
2008-10-24,12620.0,12550.0,12620.0,12480.0,0
2008-10-27,12465.0,12395.0,12490.0,12385.0,0
2008-10-28,12505.0,12490.0,12505.0,12425.0,0
2008-10-29,12460.0,12480.0,12500.0,12435.0,0
2008-10-30,12565.0,12510.0,12595.0,12500.0,0
2008-10-31,12400.0,12465.0,12470.0,12400.0,0
2008-11-03,12450.0,12135.0,12455.0,12135.0,0
2008-11-04,12155.0,11825.0,12170.0,11760.0,0
2008-11-05,12000.0,11630.0,12000.0,11500.0,0
2008-11-06,11455.0,11250.0,11485.0,11250.0,0
2008-11-07,11030.0,10875.0,11100.0,10875.0,0
2008-11-10,10900.0,11320.0,11540.0,10900.0,0
2008-11-11,11100.0,10800.0,11160.0,10800.0,0
2008-11-12,10270.0,10465.0,10530.0,10240.0,0
2008-11-13,10370.0,10475.0,10660.0,10260.0,0
2008-11-14,10540.0,10545.0,10700.0,10480.0,0
2008-11-17,10480.0,10565.0,10670.0,10480.0,0
2008-11-18,10510.0,10750.0,10760.0,10510.0,0
2008-11-19,10765.0,10800.0,10820.0,10705.0,0
2008-11-20,10780.0,11090.0,11215.0,10770.0,0
2008-11-21,10920.0,10980.0,11150.0,10680.0,0
2008-11-24,11110.0,11270.0,11285.0,11030.0,0
2008-11-25,11540.0,11180.0,11540.0,11165.0,0
2008-11-26,11170.0,11240.0,11295.0,11080.0,0
2008-11-27,11355.0,11245.0,11440.0,11180.0,0
2008-11-28,11310.0,11285.0,11310.0,11125.0,0
2008-12-01,11270.0,11385.0,11395.0,11250.0,0
2008-12-02,11280.0,11370.0,11450.0,11240.0,0
2008-12-03,11350.0,11355.0,11390.0,11265.0,0
2008-12-04,11355.0,10880.0,11375.0,10880.0,0
2008-12-05,10770.0,10840.0,10890.0,10680.0,0
2008-12-08,10800.0,11200.0,11200.0,10790.0,0
2008-12-09,11300.0,11315.0,11495.0,11250.0,0
2008-12-10,11315.0,11290.0,11350.0,11150.0,0
2008-12-11,11275.0,11260.0,11350.0,11190.0,0
2008-12-12,11290.0,11290.0,11320.0,11215.0,0
2008-12-15,11320.0,11475.0,11510.0,11315.0,0
2008-12-16,11450.0,11410.0,11500.0,11360.0,0
2008-12-17,11430.0,11385.0,11435.0,11360.0,0
2008-12-18,11425.0,11400.0,11500.0,11370.0,0
2008-12-19,11400.0,11430.0,11435.0,11285.0,0
2008-12-22,11440.0,11820.0,11820.0,11440.0,0
2008-12-23,11800.0,11690.0,11840.0,11630.0,0
2008-12-24,11740.0,11720.0,11740.0,11620.0,0
2008-12-25,11750.0,11820.0,11890.0,11695.0,0
2008-12-26,11805.0,11785.0,11840.0,11690.0,0
2008-12-29,11840.0,11810.0,11945.0,11805.0,0
2008-12-30,11770.0,11665.0,11800.0,11480.0,0
2008-12-31,11730.0,11795.0,11865.0,11710.0,0
2009-01-05,11995.0,11740.0,11995.0,11710.0,0
2009-01-06,11730.0,11710.0,11865.0,11650.0,0
2009-01-07,11805.0,11850.0,12020.0,11790.0,0
2009-01-08,11765.0,11875.0,11885.0,11715.0,0
2009-01-09,11930.0,11910.0,11980.0,11860.0,0
2009-01-12,11825.0,11790.0,11920.0,11785.0,0
2009-01-13,11660.0,11715.0,11745.0,11625.0,0
2009-01-14,11740.0,11745.0,11770.0,11710.0,0
2009-01-15,11700.0,11725.0,11770.0,11650.0,0
2009-01-16,11830.0,11765.0,11845.0,11760.0,0
2009-01-19,11760.0,11755.0,11785.0,11725.0,0
2009-01-20,11755.0,11730.0,11760.0,11720.0,0
2009-01-21,11680.0,11705.0,11730.0,11660.0,0
2009-01-22,11730.0,11660.0,11730.0,11650.0,0
2009-01-23,11715.0,11735.0,11735.0,11660.0,0
2009-02-02,11720.0,11825.0,11880.0,11710.0,0
2009-02-03,11835.0,11905.0,11915.0,11805.0,0
2009-02-04,11900.0,11855.0,11990.0,11835.0,0
2009-02-05,11900.0,11860.0,11900.0,11840.0,0
2009-02-06,11870.0,12010.0,12035.0,11840.0,0
2009-02-09,12030.0,12165.0,12230.0,12005.0,0
2009-02-10,12170.0,12135.0,12185.0,12080.0,0
2009-02-11,12000.0,11975.0,12085.0,11915.0,0
2009-02-12,11985.0,11955.0,12020.0,11935.0,0
2009-02-13,11965.0,11990.0,12010.0,11940.0,0
2009-02-16,12000.0,12030.0,12115.0,11945.0,0
2009-02-17,12050.0,12105.0,12120.0,12035.0,0
2009-02-18,12075.0,11965.0,12075.0,11955.0,0
2009-02-19,12000.0,11635.0,12045.0,11530.0,0
2009-02-20,11630.0,11855.0,11860.0,11620.0,0
2009-02-23,11860.0,11930.0,11950.0,11800.0,0
2009-02-24,11900.0,11840.0,11910.0,11820.0,0
2009-02-25,11870.0,11890.0,11900.0,11840.0,0
2009-02-26,11900.0,11870.0,11925.0,11860.0,0
2009-02-27,11910.0,11895.0,11915.0,11870.0,0
2009-03-02,11880.0,11750.0,11880.0,11715.0,0
2009-03-03,11650.0,11765.0,11770.0,11650.0,0
2009-03-04,11755.0,11780.0,11795.0,11750.0,0
2009-03-05,11795.0,11775.0,11855.0,11750.0,0
2009-03-06,11750.0,11770.0,11785.0,11740.0,0
2009-03-09,11765.0,11830.0,11865.0,11765.0,0
2009-03-10,11810.0,11860.0,11865.0,11800.0,0
2009-03-11,11865.0,11905.0,11920.0,11845.0,0
2009-03-12,11885.0,11885.0,11915.0,11840.0,0
2009-03-13,11915.0,11900.0,11940.0,11850.0,0
2009-03-16,11890.0,11920.0,11930.0,11885.0,0
2009-03-17,11925.0,12005.0,12015.0,11925.0,0
2009-03-18,12005.0,12005.0,12020.0,11975.0,0
2009-03-19,11995.0,12040.0,12040.0,11975.0,0
2009-03-20,12040.0,12105.0,12135.0,12040.0,0
2009-03-23,12130.0,12250.0,12300.0,12110.0,0
2009-03-24,12265.0,12190.0,12290.0,12160.0,0
2009-03-25,12180.0,12120.0,12190.0,12120.0,0
2009-03-26,12160.0,12185.0,12210.0,12150.0,0
2009-03-27,12170.0,12175.0,12180.0,12150.0,0
2009-03-30,12145.0,12230.0,12370.0,12145.0,0
2009-03-31,12295.0,12280.0,12305.0,12240.0,0
2009-04-01,12345.0,12330.0,12355.0,12300.0,0
2009-04-02,12345.0,12385.0,12385.0,12325.0,0
2009-04-03,12400.0,12420.0,12425.0,12370.0,0
2009-04-07,12470.0,12675.0,12680.0,12450.0,0
2009-04-08,12650.0,12665.0,12750.0,12625.0,0
2009-04-09,12780.0,12870.0,12875.0,12755.0,0
2009-04-10,12830.0,12865.0,12865.0,12765.0,0
2009-04-13,12850.0,13050.0,13090.0,12850.0,0
2009-04-14,13090.0,13035.0,13090.0,12940.0,0
2009-04-15,13000.0,12990.0,13015.0,12945.0,0
2009-04-16,13030.0,13040.0,13080.0,12990.0,0
2009-04-17,13050.0,12995.0,13090.0,12980.0,0
2009-04-20,13010.0,12995.0,13040.0,12965.0,0
2009-04-21,12900.0,12950.0,12980.0,12760.0,0
2009-04-22,13080.0,12940.0,13080.0,12925.0,0
2009-04-23,12980.0,12940.0,13020.0,12900.0,0
2009-04-24,12975.0,12930.0,12980.0,12905.0,0
2009-04-27,12910.0,12885.0,12960.0,12775.0,0
2009-04-28,12940.0,12880.0,12940.0,12870.0,0
2009-04-29,12875.0,12875.0,12880.0,12820.0,0
2009-04-30,12855.0,12895.0,12895.0,12855.0,0
2009-05-04,13000.0,12995.0,13055.0,12970.0,0
2009-05-05,12940.0,12980.0,12995.0,12930.0,0
2009-05-06,12980.0,13045.0,13075.0,12980.0,0
2009-05-07,13060.0,13050.0,13060.0,13000.0,0
2009-05-08,13075.0,13125.0,13160.0,13030.0,0
2009-05-11,13100.0,13005.0,13100.0,12830.0,0
2009-05-12,13000.0,13070.0,13085.0,12990.0,0
2009-05-13,13020.0,13040.0,13040.0,12995.0,0
2009-05-14,13000.0,13015.0,13030.0,13000.0,0
2009-05-15,13020.0,13015.0,13040.0,13015.0,0
2009-05-18,13365.0,13495.0,13495.0,13365.0,0
2009-05-19,13430.0,13430.0,13430.0,13430.0,0
2009-05-20,13395.0,13515.0,13535.0,13395.0,0
2009-05-21,13200.0,13350.0,13355.0,13200.0,0
2009-05-22,13350.0,13420.0,13435.0,13350.0,0
2009-05-25,13430.0,13440.0,13570.0,13430.0,0
2009-05-26,13420.0,13435.0,13460.0,13405.0,0
2009-05-27,13405.0,13435.0,13435.0,13395.0,0
2009-06-01,13300.0,13290.0,13350.0,13230.0,0
2009-06-02,13320.0,13360.0,13415.0,13320.0,0
2009-06-03,13355.0,13330.0,13365.0,13330.0,0
2009-06-04,13300.0,13295.0,13300.0,13295.0,0
2009-06-05,13345.0,13345.0,13345.0,13345.0,0
2009-06-08,13360.0,13360.0,13380.0,13340.0,0
2009-06-09,13320.0,13380.0,13380.0,13320.0,0
2009-06-10,13370.0,13370.0,13370.0,13370.0,0
2009-06-11,13440.0,13400.0,13440.0,13390.0,0
2009-06-12,13445.0,13555.0,13570.0,13445.0,0
2009-06-15,13525.0,13550.0,13560.0,13490.0,0
2009-06-16,13500.0,13540.0,13570.0,13495.0,0
2009-06-17,13520.0,13485.0,13530.0,13485.0,0
2009-06-18,13480.0,13450.0,13485.0,13450.0,0
2009-06-19,13480.0,13480.0,13480.0,13480.0,0
2009-06-22,13440.0,13425.0,13440.0,13420.0,0
2009-06-23,13350.0,13405.0,13460.0,13350.0,0
2009-06-24,13360.0,13410.0,13410.0,13360.0,0
2009-06-25,13420.0,13410.0,13450.0,13410.0,0
2009-06-26,13440.0,13445.0,13445.0,13440.0,0
2009-06-29,13430.0,13470.0,13490.0,13430.0,0
2009-06-30,13450.0,13475.0,13475.0,13395.0,0
2009-07-01,13510.0,13500.0,13510.0,13500.0,0
2009-07-02,13520.0,13500.0,13585.0,13500.0,0
2009-07-03,13460.0,13505.0,13510.0,13460.0,0
2009-07-06,13510.0,13505.0,13550.0,13485.0,0
2009-07-07,13525.0,13540.0,13545.0,13525.0,0
2009-07-08,13500.0,13520.0,13520.0,13485.0,0
2009-07-09,13585.0,13520.0,13585.0,13495.0,0
2009-07-10,13580.0,13660.0,13670.0,13580.0,0
2009-07-13,13715.0,13675.0,13715.0,13630.0,0
2009-07-14,13665.0,13885.0,13895.0,13580.0,0
2009-07-15,13900.0,13845.0,14025.0,13830.0,0
2009-07-16,13835.0,13810.0,13835.0,13770.0,0
2009-07-17,13830.0,13800.0,13855.0,13770.0,0
2009-07-20,13840.0,13790.0,13850.0,13780.0,0
2009-07-21,13850.0,13805.0,13885.0,13805.0,0
2009-07-22,13720.0,13755.0,13780.0,13700.0,0
2009-07-23,13750.0,13750.0,13800.0,13720.0,0
2009-07-24,13770.0,13770.0,13810.0,13765.0,0
2009-07-27,13710.0,13800.0,13800.0,13680.0,0
2009-07-28,13835.0,13850.0,13930.0,13820.0,0
2009-07-29,13865.0,13780.0,13900.0,13750.0,0
2009-07-30,13835.0,13770.0,13835.0,13770.0,0
2009-07-31,13800.0,13845.0,13875.0,13780.0,0
2009-08-03,13885.0,13930.0,14015.0,13845.0,0
2009-08-04,14020.0,13895.0,14020.0,13860.0,0
2009-08-05,13925.0,13895.0,13990.0,13895.0,0
2009-08-06,13885.0,13800.0,13905.0,13800.0,0
2009-08-07,13765.0,13755.0,13825.0,13755.0,0
2009-08-10,13805.0,13925.0,13925.0,13800.0,0
2009-08-11,13935.0,14160.0,14190.0,13935.0,0
2009-08-12,14150.0,14075.0,14180.0,14075.0,0
2009-08-13,14140.0,14200.0,14255.0,14140.0,0
2009-08-14,14170.0,14040.0,14190.0,13985.0,0
2009-08-17,13905.0,13875.0,14000.0,13495.0,0
2009-08-18,13880.0,13920.0,13920.0,13855.0,0
2009-08-19,13920.0,13750.0,13920.0,13740.0,0
2009-08-20,13800.0,13850.0,13860.0,13760.0,0
2009-08-21,13770.0,13765.0,13830.0,13755.0,0
2009-08-24,13820.0,13950.0,13950.0,13820.0,0
2009-08-25,13920.0,13845.0,13965.0,13780.0,0
2009-08-26,13800.0,13720.0,13800.0,13695.0,0
2009-08-27,13700.0,13665.0,13700.0,13625.0,0
2009-08-28,13690.0,13695.0,13720.0,13650.0,0
2009-08-31,13720.0,13600.0,13720.0,13585.0,0
2009-09-01,13650.0,13650.0,13700.0,13620.0,0
2009-09-02,13550.0,13520.0,13570.0,13470.0,0
2009-09-03,13540.0,13575.0,13600.0,13525.0,0
2009-09-04,13570.0,13600.0,13680.0,13565.0,0
2009-09-07,13610.0,13800.0,13835.0,13610.0,0
2009-09-08,13820.0,13830.0,13870.0,13750.0,0
2009-09-09,13860.0,13805.0,13895.0,13795.0,0
2009-09-10,13815.0,13800.0,13820.0,13750.0,0
2009-09-11,13810.0,13785.0,13835.0,13760.0,0
2009-09-14,13735.0,13910.0,13910.0,13690.0,0
2009-09-15,13915.0,14090.0,14120.0,13895.0,0
2009-09-16,14115.0,14010.0,14140.0,13980.0,0
2009-09-17,14025.0,14070.0,14115.0,14010.0,0
2009-09-18,14100.0,14070.0,14245.0,14060.0,0
2009-09-21,14120.0,14070.0,14140.0,14060.0,0
2009-09-22,13975.0,14045.0,14055.0,13975.0,0
2009-09-23,14100.0,14100.0,14145.0,14070.0,0
2009-09-24,14090.0,14230.0,14230.0,14090.0,0
2009-09-25,14205.0,14160.0,14220.0,14150.0,0
2009-09-28,14030.0,13980.0,14075.0,13950.0,0
2009-09-29,14005.0,14035.0,14045.0,13970.0,0
2009-09-30,13985.0,14005.0,14020.0,13930.0,0
2009-10-09,14150.0,14310.0,14320.0,14150.0,0
2009-10-12,14350.0,14415.0,14500.0,14350.0,0
2009-10-13,14345.0,14400.0,14455.0,14345.0,0
2009-10-14,14475.0,14580.0,14585.0,14460.0,0
2009-10-15,14620.0,14525.0,14635.0,14515.0,0
2009-10-16,14545.0,14600.0,14605.0,14525.0,0
2009-10-19,14660.0,14875.0,14880.0,14660.0,0
2009-10-20,14805.0,14825.0,14885.0,14735.0,0
2009-10-21,14775.0,14615.0,14825.0,14600.0,0
2009-10-22,14650.0,14660.0,14730.0,14585.0,0
2009-10-23,14680.0,14685.0,14740.0,14660.0,0
2009-10-26,14615.0,14775.0,14790.0,14615.0,0
2009-10-27,14725.0,14755.0,14815.0,14705.0,0
2009-10-28,14750.0,14955.0,14970.0,14750.0,0
2009-10-29,14915.0,14730.0,14965.0,14685.0,0
2009-10-30,14805.0,14775.0,14875.0,14730.0,0
2009-11-02,14735.0,14880.0,14905.0,14730.0,0
2009-11-03,14870.0,14895.0,14930.0,14855.0,0
2009-11-04,14895.0,14890.0,14920.0,14855.0,0
2009-11-05,14935.0,14895.0,14940.0,14870.0,0
2009-11-06,14865.0,14990.0,15020.0,14865.0,0
2009-11-09,14960.0,15210.0,15250.0,14930.0,0
2009-11-10,15235.0,15295.0,15365.0,15235.0,0
2009-11-11,15365.0,15505.0,15515.0,15350.0,0
2009-11-12,15420.0,15415.0,15450.0,15310.0,0
2009-11-13,15365.0,15400.0,15615.0,15305.0,0
2009-11-16,15440.0,15360.0,15495.0,15320.0,0
2009-11-17,15420.0,15475.0,15520.0,15270.0,0
2009-11-18,15460.0,15470.0,15560.0,15430.0,0
2009-11-19,15510.0,15395.0,15515.0,15350.0,0
2009-11-20,15405.0,15665.0,15665.0,15380.0,0
2009-11-23,15815.0,16190.0,16190.0,15765.0,0
2009-11-24,16200.0,16230.0,16315.0,15955.0,0
2009-11-25,16300.0,16140.0,16400.0,16035.0,0
2009-11-26,16090.0,15970.0,16215.0,15890.0,0
2009-11-27,15900.0,15630.0,15990.0,15400.0,0
