,代码,名称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),结算价,成交额(百万),成交量,持仓量,MA,std,UP,DN,买,平,cost,position,profit,returns
2234,CF105.CZC,郑棉2105,2013-08-27,18765.0,18800.0,18745.0,18780.0,18775.0,476.49,5076.0,33646.0,18696.0,102.59873293564594,18901.197465871293,18490.802534128707,0,0,0.0,0,,-0.0005323396452571098
2235,CF105.CZC,郑棉2105,2013-08-28,18760.0,18810.0,18720.0,18770.0,18775.0,691.61,7368.0,32644.0,18706.75,98.44128960959421,18903.63257921919,18509.86742078081,0,0,0.0,0,,-0.0005326231816994241
2236,CF105.CZC,郑棉2105,2013-08-29,18740.0,18820.0,18570.0,18595.0,18655.0,1300.26,13940.0,33534.0,18710.75,91.98199552086267,18894.713991041725,18526.786008958275,0,0,0.0,0,,-0.009367123221384074
2237,CF105.CZC,郑棉2105,2013-08-30,18590.0,18645.0,18565.0,18600.0,18605.0,296.04,3182.0,33436.0,18709.75,93.06550112689449,18895.881002253787,18523.618997746213,0,0,0.0,0,,0.00026885334212223554
2238,CF105.CZC,郑棉2105,2013-09-02,18605.0,18675.0,18570.0,18620.0,18615.0,613.06,6586.0,32524.0,18702.25,93.94779135243148,18890.145582704863,18514.354417295137,0,0,0.0,0,,0.0010746911297653593
2239,CF105.CZC,郑棉2105,2013-09-03,18640.0,18805.0,18595.0,18795.0,18735.0,1517.2,16196.0,36344.0,18707.0,96.09110260580842,18899.18220521162,18514.81779478838,0,0,0.0,0,,0.009354605167220318
2240,CF105.CZC,郑棉2105,2013-09-04,18740.0,18795.0,18670.0,18685.0,18715.0,930.28,9942.0,35606.0,18706.75,96.14149728395122,18899.032994567904,18514.467005432096,0,0,0.0,0,,-0.005869814078694076
2241,CF105.CZC,郑棉2105,2013-09-05,18675.0,18725.0,18615.0,18665.0,18670.0,1500.89,16078.0,34428.0,18704.0,96.5090669315583,18897.018133863116,18510.981866136884,0,0,0.0,0,,-0.0010709505709000638
2242,CF105.CZC,郑棉2105,2013-09-06,18650.0,18675.0,18630.0,18660.0,18660.0,470.74,5046.0,34744.0,18704.5,96.25357136231362,18897.007142724626,18511.992857275374,0,0,0.0,0,,-0.0002679169473493905
2243,CF105.CZC,郑棉2105,2013-09-09,18690.0,18800.0,18680.0,18790.0,18755.0,1405.99,14994.0,36804.0,18714.0,94.83670175622937,18903.673403512457,18524.326596487543,0,0,0.0,0,,0.0069426180061761475
2244,CF105.CZC,郑棉2105,2013-09-10,18800.0,18880.0,18740.0,18780.0,18800.0,1863.03,19820.0,43208.0,18718.25,95.78980895690313,18909.829617913805,18526.670382086195,0,0,0.0,0,,-0.0005323396452571098
2245,CF105.CZC,郑棉2105,2013-09-11,18815.0,18820.0,18700.0,18715.0,18740.0,1236.46,13196.0,41132.0,18712.25,91.97112318548687,18896.192246370974,18528.307753629026,0,0,0.0,0,,-0.003467132423724559
2246,CF105.CZC,郑棉2105,2013-09-12,18715.0,18735.0,18705.0,18730.0,18730.0,226.98,2424.0,40400.0,18708.5,89.61166218746308,18887.723324374925,18529.276675625075,0,0,0.0,0,,0.0008011750996048293
2247,CF105.CZC,郑棉2105,2013-09-13,18750.0,18750.0,18690.0,18705.0,18710.0,354.36,3788.0,39230.0,18703.5,86.83461291443638,18877.16922582887,18529.83077417113,0,0,0.0,0,,-0.0013356486558876767
2248,CF105.CZC,郑棉2105,2013-09-16,18690.0,18800.0,18640.0,18670.0,18680.0,941.71,10082.0,37824.0,18696.25,83.1996844945941,18862.649368989187,18529.850631010813,0,0,0.0,0,,-0.0018729102464782603
2249,CF105.CZC,郑棉2105,2013-09-17,18685.0,18720.0,18635.0,18655.0,18665.0,549.32,5886.0,37968.0,18689.0,80.10305861825752,18849.206117236514,18528.793882763486,0,0,0.0,0,,-0.0008037508805100967
2250,CF105.CZC,郑棉2105,2013-09-18,18650.0,18665.0,18605.0,18655.0,18640.0,447.92,4806.0,37134.0,18687.5,80.44407995620311,18848.388159912407,18526.611840087593,0,0,0.0,0,,0.0
2251,CF105.CZC,郑棉2105,2013-09-23,18660.0,18695.0,18610.0,18685.0,18655.0,664.76,7126.0,35350.0,18697.0,67.29413050184986,18831.5882610037,18562.4117389963,0,0,0.0,0,,0.001606856264325969
2252,CF105.CZC,郑棉2105,2013-09-24,18680.0,18695.0,18655.0,18680.0,18670.0,180.37,1932.0,34440.0,18701.25,63.2826002942357,18827.815200588473,18574.684799411527,0,0,0.0,0,,-0.00026763013675068574
2253,CF105.CZC,郑棉2105,2013-09-25,18680.0,18690.0,18630.0,18690.0,18665.0,220.23,2360.0,33996.0,18696.25,59.93486047368426,18816.11972094737,18576.38027905263,0,0,0.0,0,,0.0005351886667747975
2254,CF105.CZC,郑棉2105,2013-09-26,18695.0,18695.0,18640.0,18660.0,18660.0,544.05,5832.0,33738.0,18690.25,57.19429604427351,18804.638592088548,18575.861407911452,0,0,0.0,0,,-0.0016064260482736878
2255,CF105.CZC,郑棉2105,2013-09-27,18670.0,18700.0,18660.0,18695.0,18680.0,391.49,4192.0,30910.0,18686.5,54.22407214512757,18794.948144290254,18578.051855709746,0,0,0.0,0,,0.0018739130098792739
2256,CF105.CZC,郑棉2105,2013-09-30,18695.0,18800.0,18680.0,18800.0,18770.0,700.25,7462.0,29486.0,18696.75,55.32348054849767,18807.396961096994,18586.103038903006,0,0,0.0,0,,0.0056007614068263965
2257,CF105.CZC,郑棉2105,2013-10-08,18775.0,18775.0,18650.0,18745.0,18710.0,275.41,2944.0,29576.0,18704.0,51.5412456194066,18807.082491238813,18600.917508761187,0,0,0.0,0,,-0.0029298196480281994
2258,CF105.CZC,郑棉2105,2013-10-09,18735.0,18920.0,18710.0,18915.0,18850.0,1555.39,16504.0,35418.0,18718.75,65.6672483053767,18850.084496610754,18587.415503389246,0,0,0.0,0,,0.009028207897117172
2259,CF105.CZC,郑棉2105,2013-10-10,18900.0,18970.0,18890.0,18910.0,18930.0,1241.92,13122.0,38962.0,18724.5,76.27089877535205,18877.041797550704,18571.958202449296,0,0,0.0,0,,-0.0002643754146264445
2260,CF105.CZC,郑棉2105,2013-10-11,18905.0,19045.0,18845.0,18870.0,18940.0,2306.05,24352.0,45504.0,18733.75,81.92794089930491,18897.60588179861,18569.89411820139,0,0,0.0,0,,-0.002117523289907317
2261,CF105.CZC,郑棉2105,2013-10-14,18925.0,18980.0,18870.0,18945.0,18930.0,669.39,7072.0,46306.0,18747.75,92.25609735946996,18932.26219471894,18563.23780528106,0,0,0.0,0,,0.003966685090105338
2262,CF105.CZC,郑棉2105,2013-10-15,18965.0,19015.0,18930.0,18975.0,18975.0,896.49,9448.0,47820.0,18763.5,102.27536360238472,18968.05072720477,18558.94927279523,0,0,0.0,0,,0.0015822788111295796
2263,CF105.CZC,郑棉2105,2013-10-16,18975.0,18990.0,18940.0,18955.0,18970.0,485.63,5120.0,48190.0,18771.75,110.41144641747974,18992.57289283496,18550.92710716504,0,0,0.0,0,,-0.001054574313395493
2264,CF105.CZC,郑棉2105,2013-10-17,18925.0,18960.0,18770.0,18770.0,18840.0,1550.58,16462.0,43322.0,18771.25,110.39559547373256,18992.041190947464,18550.458809052536,0,0,0.0,0,,-0.009807898369880726
2265,CF105.CZC,郑棉2105,2013-10-18,18775.0,18840.0,18760.0,18770.0,18800.0,693.71,7380.0,43080.0,18774.0,109.64260120956635,18993.285202419134,18554.714797580866,0,0,0.0,0,,0.0
2266,CF105.CZC,郑棉2105,2013-10-21,18750.0,18790.0,18690.0,18760.0,18730.0,1130.25,12068.0,44068.0,18775.5,109.23483876492884,18993.969677529858,18557.030322470142,0,0,0.0,0,,-0.0005329070203388823
2267,CF105.CZC,郑棉2105,2013-10-22,18750.0,18820.0,18745.0,18750.0,18785.0,964.04,10264.0,43990.0,18777.75,108.21824014462626,18994.186480289252,18561.313519710748,0,0,0.0,0,,-0.000533191161658835
2268,CF105.CZC,郑棉2105,2013-10-23,18725.0,18765.0,18675.0,18685.0,18715.0,972.17,10388.0,45470.0,18778.5,107.51860304152021,18993.53720608304,18563.46279391696,0,0,0.0,0,,-0.003472689478972555
2269,CF105.CZC,郑棉2105,2013-10-24,18650.0,18650.0,18570.0,18610.0,18605.0,2067.32,22226.0,47022.0,18776.25,110.50876662057178,18997.26753324114,18555.23246675886,0,0,0.0,0,,-0.004021992283287838
2270,CF105.CZC,郑棉2105,2013-10-25,18540.0,18640.0,18530.0,18595.0,18595.0,831.1,8938.0,46932.0,18773.25,114.50191046441103,19002.25382092882,18544.24617907118,1,0,18544.24617907118,1,13.324812913811432,-0.0008063432771260414
2271,CF105.CZC,郑棉2105,2013-10-28,18600.0,18630.0,18515.0,18530.0,18565.0,661.86,7130.0,48848.0,18765.5,124.97899823570359,19015.457996471407,18515.542003528593,1,0,37059.788182599776,2,13.28579593655496,-0.003501687079764906
2272,CF105.CZC,郑棉2105,2013-10-29,18500.0,18575.0,18480.0,18525.0,18530.0,697.21,7526.0,48788.0,18757.75,134.48489692155027,19026.7197938431,18488.7802061569,1,0,55548.56838875667,3,13.29251184066999,-0.0002698691151178525
2273,CF105.CZC,郑棉2105,2013-10-30,18525.0,18595.0,18515.0,18570.0,18570.0,627.42,6758.0,49932.0,18751.75,139.93994247533476,19031.62988495067,18471.87011504933,0,0,55548.56838875667,3,13.327230492914532,0.0024262041824637975
2274,CF105.CZC,郑棉2105,2013-10-31,18550.0,18690.0,18535.0,18685.0,18655.0,1184.54,12700.0,49028.0,18753.0,139.22463862405965,19031.44927724812,18474.55072275188,0,0,55548.56838875667,3,13.415955937539474,0.0061736875728328885
2275,CF105.CZC,郑棉2105,2013-11-01,18645.0,18700.0,18615.0,18700.0,18655.0,963.81,10332.0,47706.0,18753.25,139.12471922703025,19031.499438454062,18475.000561545938,0,0,55548.56838875667,3,13.427528821620989,0.0008024609230938132
2276,CF105.CZC,郑棉2105,2013-11-04,18665.0,18695.0,18640.0,18665.0,18660.0,460.77,4938.0,48318.0,18746.5,139.96517423988013,19026.43034847976,18466.56965152024,0,0,55548.56838875667,3,13.400525425430788,-0.0018734114939937393
2277,CF105.CZC,郑棉2105,2013-11-05,18645.0,18680.0,18615.0,18635.0,18635.0,420.22,4510.0,48300.0,18741.0,142.0616063544264,19025.12321270885,18456.87678729115,0,0,55548.56838875667,3,13.37737965726776,-0.0016085794353253883
2278,CF105.CZC,郑棉2105,2013-11-06,18605.0,18645.0,18505.0,18535.0,18565.0,1213.52,13074.0,51426.0,18722.0,142.92830370503947,19007.856607410078,18436.143392589922,0,0,55548.56838875667,3,13.300227096724333,-0.005380696328526187
2279,CF105.CZC,郑棉2105,2013-11-07,18565.0,18595.0,18540.0,18550.0,18570.0,515.1,5548.0,52228.0,18704.0,140.77109078216307,18985.542181564328,18422.457818435672,0,0,55548.56838875667,3,13.311799980805846,0.0008089524507484717
2280,CF105.CZC,郑棉2105,2013-11-08,18550.0,18650.0,18540.0,18645.0,18610.0,946.04,10166.0,50924.0,18692.75,135.9639198464063,18964.677839692813,18420.822160307187,0,0,55548.56838875667,3,13.385094913322103,0.005108224577340058
2281,CF105.CZC,郑棉2105,2013-11-11,18680.0,18720.0,18625.0,18690.0,18680.0,1141.88,12226.0,48710.0,18680.0,123.0548658119621,18926.109731623925,18433.890268376075,0,-1,0.0,0,,0.002410607836687344
2282,CF105.CZC,郑棉2105,2013-11-12,18700.0,18700.0,18600.0,18615.0,18625.0,997.85,10716.0,50386.0,18662.0,103.33682789789901,18868.6736557958,18455.3263442042,0,0,0.0,0,,-0.00402091414279127
2283,CF105.CZC,郑棉2105,2013-11-13,18615.0,18665.0,18600.0,18660.0,18635.0,616.63,6618.0,50306.0,18647.25,78.54099248163344,18804.331984963268,18490.168015036732,0,0,0.0,0,,0.0024144880945175533
2284,CF105.CZC,郑棉2105,2013-11-14,18660.0,18705.0,18615.0,18700.0,18680.0,1195.78,12804.0,49454.0,18643.75,74.44586959664048,18792.64173919328,18494.85826080672,0,0,0.0,0,,0.002141328441343078
2285,CF105.CZC,郑棉2105,2013-11-15,18660.0,18675.0,18610.0,18620.0,18635.0,1049.62,11266.0,47794.0,18636.25,68.68178433908076,18773.61356867816,18498.88643132184,0,0,0.0,0,,-0.004287252011619924
2286,CF105.CZC,郑棉2105,2013-11-18,18630.0,18630.0,18415.0,18420.0,18505.0,3368.73,36404.0,62428.0,18619.25,77.46410459044885,18774.178209180896,18464.321790819104,1,0,18464.321790819104,1,13.251422831771592,-0.010799241021760273
2287,CF105.CZC,郑棉2105,2013-11-19,18385.0,18440.0,18310.0,18410.0,18375.0,3274.06,35640.0,71356.0,18602.25,83.94157194144032,18770.133143882882,18434.366856117118,1,0,36898.68864693622,2,13.255249150803492,-0.0005430355821742984
2288,CF105.CZC,郑棉2105,2013-11-20,18405.0,18555.0,18405.0,18550.0,18515.0,2186.47,23616.0,69016.0,18595.5,82.43027356499553,18760.360547129992,18430.639452870008,1,0,55329.328099806226,3,13.36850992598235,0.007575793808457723
2289,CF105.CZC,郑棉2105,2013-11-21,18550.0,18635.0,18490.0,18615.0,18580.0,2055.52,22126.0,65122.0,18595.75,82.4814373056144,18760.71287461123,18430.78712538877,0,-1,0.0,0,,0.003497918271236061
2290,CF105.CZC,郑棉2105,2013-11-22,18505.0,18610.0,18505.0,18610.0,18575.0,669.93,7214.0,64686.0,18596.5,82.5393845385341,18761.578769077067,18431.421230922933,0,0,0.0,0,,-0.00026863667052079817
2291,CF105.CZC,郑棉2105,2013-11-25,18595.0,18595.0,18520.0,18540.0,18555.0,1049.13,11308.0,66610.0,18597.0,82.16446920658588,18761.32893841317,18432.67106158683,0,0,0.0,0,,-0.003768510516450269
2292,CF105.CZC,郑棉2105,2013-11-26,18550.0,18625.0,18540.0,18600.0,18595.0,735.59,7912.0,67540.0,18600.75,80.48718842151216,18761.724376843023,18439.775623156977,0,0,0.0,0,,0.00323102058144654
2293,CF105.CZC,郑棉2105,2013-11-27,18565.0,18650.0,18530.0,18555.0,18590.0,1748.97,18816.0,67510.0,18600.0,80.83934685535256,18761.678693710706,18438.321306289294,0,0,0.0,0,,-0.0024222862065946694
2294,CF105.CZC,郑棉2105,2013-11-28,18560.0,18625.0,18535.0,18610.0,18600.0,657.97,7074.0,66796.0,18596.25,78.51552394272103,18753.28104788544,18439.21895211456,0,0,0.0,0,,0.002959776141598411
2295,CF105.CZC,郑棉2105,2013-11-29,18605.0,18690.0,18590.0,18690.0,18650.0,1255.44,13464.0,65310.0,18595.75,77.88252371360343,18751.51504742721,18439.98495257279,0,0,0.0,0,,0.004289550813312176
2296,CF105.CZC,郑棉2105,2013-12-02,18705.0,18800.0,18705.0,18785.0,18770.0,2263.38,24120.0,65070.0,18601.75,87.06714363064864,18775.8842872613,18427.6157127387,0,0,0.0,0,,0.005070057558460844
2297,CF105.CZC,郑棉2105,2013-12-03,18745.0,18800.0,18695.0,18730.0,18745.0,1470.98,15696.0,68256.0,18606.5,91.24280793574911,18788.985615871497,18424.014384128503,0,0,0.0,0,,-0.0029321625699350504
2298,CF105.CZC,郑棉2105,2013-12-04,18620.0,18780.0,18620.0,18760.0,18730.0,842.02,8992.0,68930.0,18617.75,95.50490825083284,18808.759816501664,18426.740183498336,0,0,0.0,0,,0.001600427122081421
2299,CF105.CZC,郑棉2105,2013-12-05,18775.0,18810.0,18705.0,18735.0,18775.0,1028.04,10952.0,68198.0,18627.0,97.43459344606514,18821.86918689213,18432.13081310787,0,0,0.0,0,,-0.001333511332427918
2300,CF105.CZC,郑棉2105,2013-12-06,18760.0,18800.0,18720.0,18795.0,18765.0,699.09,7450.0,69164.0,18634.5,104.07809567819734,18842.656191356396,18426.343808643604,0,0,0.0,0,,0.0031974447704905596
2301,CF105.CZC,郑棉2105,2013-12-09,18825.0,18850.0,18800.0,18820.0,18835.0,1234.75,13112.0,70098.0,18641.0,111.15979489005906,18863.31958978012,18418.68041021988,0,0,0.0,0,,0.0013292571410923467
2302,CF105.CZC,郑棉2105,2013-12-10,18800.0,18835.0,18795.0,18805.0,18810.0,366.61,3898.0,69440.0,18650.5,116.52145725144361,18883.542914502887,18417.457085497113,0,0,0.0,0,,-0.0007973422349338219
2303,CF105.CZC,郑棉2105,2013-12-11,18825.0,18850.0,18790.0,18810.0,18820.0,505.87,5376.0,69616.0,18658.0,121.60797671205619,18901.21595342411,18414.78404657589,0,0,0.0,0,,0.0002658513906392744
2304,CF105.CZC,郑棉2105,2013-12-12,18850.0,18865.0,18730.0,18815.0,18805.0,1915.38,20370.0,70306.0,18663.75,126.09396297999362,18915.93792595999,18411.56207404001,0,0,0.0,0,,0.00026578073246156673
2305,CF105.CZC,郑棉2105,2013-12-13,18835.0,18835.0,18740.0,18805.0,18780.0,1318.91,14046.0,66364.0,18673.0,129.29037087115188,18931.580741742302,18414.419258257698,0,0,0.0,0,,-0.0005316321231008784
2306,CF105.CZC,郑棉2105,2013-12-16,18805.0,18820.0,18740.0,18780.0,18775.0,1427.3,15206.0,68044.0,18691.0,117.32007500849971,18925.640150017,18456.359849983,0,0,0.0,0,,-0.0013303181421828207
2307,CF105.CZC,郑棉2105,2013-12-17,18800.0,18800.0,18760.0,18780.0,18775.0,503.6,5364.0,67796.0,18709.5,99.34661544310406,18908.19323088621,18510.80676911379,0,0,0.0,0,,0.0
2308,CF105.CZC,郑棉2105,2013-12-18,18770.0,18795.0,18735.0,18790.0,18770.0,1126.46,12002.0,66198.0,18721.5,93.68964724023674,18908.879294480474,18534.120705519526,0,0,0.0,0,,0.0005323396452570122
2309,CF105.CZC,郑棉2105,2013-12-19,18795.0,18890.0,18785.0,18845.0,18850.0,3228.43,34254.0,64758.0,18733.0,94.02659198333204,18921.053183966666,18544.946816033334,0,0,0.0,0,,0.002922813293724817
2310,CF105.CZC,郑棉2105,2013-12-20,18875.0,18875.0,18810.0,18840.0,18840.0,1209.48,12840.0,60810.0,18744.5,92.3295727272687,18929.159145454538,18559.840854545462,0,0,0.0,0,,-0.00026535757088177797
2311,CF105.CZC,郑棉2105,2013-12-23,18830.0,18880.0,18795.0,18795.0,18825.0,1058.98,11250.0,61052.0,18757.25,79.9917964543865,18917.23359290877,18597.26640709123,0,0,0.0,0,,-0.002391392132075656
2312,CF105.CZC,郑棉2105,2013-12-24,18790.0,18845.0,18785.0,18840.0,18815.0,715.3,7604.0,62200.0,18769.25,73.21671598753935,18915.683431975078,18622.816568024922,0,0,0.0,0,,0.0023913921320757054
2313,CF105.CZC,郑棉2105,2013-12-25,18840.0,18880.0,18825.0,18870.0,18855.0,565.64,6000.0,61862.0,18785.0,57.66281297335398,18900.32562594671,18669.67437405329,0,0,0.0,0,,0.0015910902322419035
2314,CF105.CZC,郑棉2105,2013-12-26,18870.0,18980.0,18860.0,18980.0,18900.0,1467.18,15524.0,63564.0,18803.5,57.902936022277835,18919.305872044555,18687.694127955445,0,0,0.0,0,,0.00581243380132286
2315,CF105.CZC,郑棉2105,2013-12-27,19010.0,19435.0,19010.0,19315.0,19290.0,11349.69,117688.0,67242.0,18834.75,121.71149288378645,19078.172985767575,18591.327014232425,0,0,0.0,0,,0.017496202936462882
2316,CF105.CZC,郑棉2105,2013-12-30,19165.0,19295.0,19065.0,19195.0,19180.0,5354.79,55840.0,63224.0,18855.25,144.07875450599926,19143.407509012,18567.092490988,0,0,0.0,0,,-0.006232167665483623
2317,CF105.CZC,郑棉2105,2013-12-31,19240.0,19375.0,19190.0,19345.0,19275.0,5391.46,55936.0,73520.0,18886.0,176.12921393113638,19238.258427862274,18533.741572137726,0,0,0.0,0,,0.007784159699715341
2318,CF105.CZC,郑棉2105,2014-01-02,19360.0,19450.0,19305.0,19385.0,19380.0,5032.8,51938.0,75032.0,18917.25,204.2086861521811,19325.66737230436,18508.83262769564,0,0,0.0,0,,0.0020655829704161847
2319,CF105.CZC,郑棉2105,2014-01-03,19375.0,19380.0,19305.0,19325.0,19330.0,2154.04,22286.0,72976.0,18946.75,217.90637324318902,19382.56274648638,18510.93725351362,0,0,0.0,0,,-0.0030999766494067683
2320,CF105.CZC,郑棉2105,2014-01-06,19295.0,19375.0,19250.0,19280.0,19305.0,2833.37,29350.0,75696.0,18971.0,226.4873064875822,19423.974612975166,18518.025387024834,0,0,0.0,0,,-0.002331305291086112
2321,CF105.CZC,郑棉2105,2014-01-07,19290.0,19510.0,19260.0,19495.0,19405.0,3288.06,33890.0,82910.0,19004.75,250.4918910863184,19505.733782172636,18503.766217827364,0,0,0.0,0,,0.011089733252161055
2322,CF105.CZC,郑棉2105,2014-01-08,19500.0,19810.0,19425.0,19760.0,19635.0,9210.78,93818.0,82798.0,19052.5,294.94279106294493,19642.38558212589,18462.61441787411,0,0,0.0,0,,0.013501669885161053
2323,CF105.CZC,郑棉2105,2014-01-09,19670.0,19770.0,19660.0,19695.0,19705.0,4857.06,49294.0,72942.0,19096.75,320.5201826718561,19737.790365343713,18455.709634656287,0,0,0.0,0,,-0.003294895896852538
2324,CF105.CZC,郑棉2105,2014-01-10,19690.0,19955.0,19585.0,19625.0,19760.0,10824.9,109556.0,70162.0,19137.25,333.28094379967183,19803.811887599342,18470.688112400658,0,0,0.0,0,,-0.0035605327543970634
2325,CF105.CZC,郑棉2105,2014-01-13,19610.0,19850.0,19600.0,19760.0,19745.0,5959.26,60360.0,75824.0,19185.0,350.23920397351293,19885.478407947026,18484.521592052974,0,0,0.0,0,,0.00685542865124967
2326,CF105.CZC,郑棉2105,2014-01-14,19805.0,19900.0,19720.0,19885.0,19830.0,3981.59,40160.0,75444.0,19240.25,368.664735905131,19977.579471810262,18502.920528189738,0,0,0.0,0,,0.006305986339932286
2327,CF105.CZC,郑棉2105,2014-01-15,19860.0,19890.0,19755.0,19845.0,19820.0,2273.52,22944.0,74502.0,19293.5,375.19694828183236,20043.893896563666,18543.106103436334,0,0,0.0,0,,-0.0020135924246252267
2328,CF105.CZC,郑棉2105,2014-01-16,19895.0,19925.0,19735.0,19770.0,19790.0,2406.25,24316.0,71256.0,19342.5,370.20095893987093,20082.901917879743,18602.098082120257,0,0,0.0,0,,-0.0037864490525031476
2329,CF105.CZC,郑棉2105,2014-01-17,19840.0,19950.0,19760.0,19860.0,19860.0,4273.99,43040.0,76396.0,19393.25,368.08720094564546,20129.42440189129,18657.07559810871,0,0,0.0,0,,0.004542021434500986
2330,CF105.CZC,郑棉2105,2014-01-20,19840.0,19900.0,19775.0,19810.0,19825.0,2340.51,23610.0,74524.0,19441.75,355.6904377404599,20153.13087548092,18730.36912451908,0,0,0.0,0,,-0.002520797906566932
2331,CF105.CZC,郑棉2105,2014-01-21,19815.0,19850.0,19710.0,19810.0,19790.0,3469.53,35064.0,74982.0,19492.5,331.37026118829675,20155.240522376593,18829.759477623407,0,0,0.0,0,,0.0
2332,CF105.CZC,郑棉2105,2014-01-22,19895.0,19900.0,19800.0,19805.0,19830.0,1792.97,18082.0,75580.0,19540.75,301.78334529923944,20144.31669059848,18937.18330940152,0,0,0.0,0,,-0.00025242963657956367
2333,CF105.CZC,郑棉2105,2014-01-23,19790.0,19825.0,19750.0,19775.0,19785.0,1787.56,18072.0,77336.0,19586.0,263.19954407255346,20112.399088145106,19059.600911854894,0,0,0.0,0,,-0.0015159174201623952
2334,CF105.CZC,郑棉2105,2014-01-24,19750.0,19890.0,19720.0,19850.0,19830.0,2459.57,24806.0,80594.0,19629.5,229.13914986313446,20087.77829972627,19171.22170027373,0,0,0.0,0,,0.003785493479481886
2335,CF105.CZC,郑棉2105,2014-01-27,19840.0,19885.0,19805.0,19810.0,19840.0,2202.15,22200.0,75078.0,19654.25,220.3989280826928,20095.047856165387,19213.452143834613,0,0,0.0,0,,-0.0020171464227398544
2336,CF105.CZC,郑棉2105,2014-01-28,19710.0,19780.0,19640.0,19700.0,19710.0,3142.43,31890.0,72680.0,19679.5,193.64206671072276,20066.784133421446,19292.215866578554,0,0,0.0,0,,-0.005568224966516747
2337,CF105.CZC,郑棉2105,2014-01-29,19700.0,19765.0,19685.0,19745.0,19735.0,787.15,7978.0,69394.0,19699.5,178.09337438546106,20055.68674877092,19343.31325122908,0,0,0.0,0,,0.002281658994670018
2338,CF105.CZC,郑棉2105,2014-01-30,19780.0,19860.0,19750.0,19755.0,19780.0,636.26,6434.0,66956.0,19718.0,163.04447246073693,20044.088944921474,19391.911055078526,0,0,0.0,0,,0.0005063291247413282
2339,CF105.CZC,郑棉2105,2014-02-07,19815.0,19930.0,19755.0,19880.0,19870.0,1605.31,16158.0,66562.0,19745.75,139.295324760022,20024.340649520043,19467.159350479957,0,0,0.0,0,,0.006307577365073854
2340,CF105.CZC,郑棉2105,2014-02-10,19920.0,20060.0,19885.0,20055.0,19980.0,3170.18,31736.0,75764.0,19784.5,108.79912683473154,20002.098253669465,19566.901746330535,0,0,0.0,0,,0.008764297993588258
2341,CF105.CZC,郑棉2105,2014-02-11,20020.0,20245.0,19925.0,19940.0,20080.0,4968.06,49480.0,74338.0,19806.75,91.43679511006496,19989.62359022013,19623.87640977987,0,0,0.0,0,,-0.005750734688323929
2342,CF105.CZC,郑棉2105,2014-02-12,19990.0,20040.0,19940.0,20015.0,19995.0,1790.13,17908.0,74916.0,19819.5,101.2780825252927,20022.056165050584,19616.943834949416,0,0,0.0,0,,0.0037542279108446126
2343,CF105.CZC,郑棉2105,2014-02-13,19990.0,20080.0,19910.0,19915.0,19945.0,1829.69,18346.0,75222.0,19830.5,99.08203671705583,20028.664073434113,19632.335926565887,0,0,0.0,0,,-0.005008775810929361
2344,CF105.CZC,郑棉2105,2014-02-14,19900.0,20070.0,19880.0,20065.0,20015.0,2752.1,27502.0,78298.0,19852.5,99.85614653089713,20052.212293061795,19652.787706938205,0,0,0.0,0,,0.007503787085272414
2345,CF105.CZC,郑棉2105,2014-02-17,20100.0,20100.0,19965.0,20005.0,20045.0,1697.82,16942.0,74832.0,19864.75,102.7433087845627,20070.236617569124,19659.263382430876,0,0,0.0,0,,-0.0029947614096817207
2346,CF105.CZC,郑棉2105,2014-02-18,20020.0,20040.0,19950.0,19960.0,19980.0,934.57,9354.0,73902.0,19868.5,104.76282737688975,20078.02565475378,19658.97434524622,0,0,0.0,0,,-0.0022519714258804058
2347,CF105.CZC,郑棉2105,2014-02-19,19960.0,20080.0,19960.0,20045.0,20010.0,772.75,7724.0,74116.0,19878.5,111.37885795787278,20101.257715915744,19655.742284084256,0,0,0.0,0,,0.004249475211152325
2348,CF105.CZC,郑棉2105,2014-02-20,19985.0,20025.0,19920.0,19970.0,19960.0,1410.09,14128.0,72526.0,19888.5,110.16011074794723,20108.820221495895,19668.179778504105,0,0,0.0,0,,-0.0037485986667464516
2349,CF105.CZC,郑棉2105,2014-02-21,19950.0,19995.0,19945.0,19985.0,19970.0,492.44,4932.0,71978.0,19894.75,111.89811213778363,20118.546224275568,19670.953775724432,0,0,0.0,0,,0.0007508447355630195
2350,CF105.CZC,郑棉2105,2014-02-24,20000.0,20010.0,19800.0,19800.0,19870.0,2353.36,23686.0,69202.0,19894.25,112.29731742121002,20118.84463484242,19669.65536515758,0,0,0.0,0,,-0.009300054462797277
2351,CF105.CZC,郑棉2105,2014-02-25,19830.0,19850.0,19765.0,19775.0,19805.0,1441.37,14556.0,67584.0,19892.5,113.85846477096027,20120.21692954192,19664.78307045808,0,0,0.0,0,,-0.0012634240467720174
2352,CF105.CZC,郑棉2105,2014-02-26,19685.0,19700.0,19405.0,19565.0,19555.0,3953.52,40440.0,69634.0,19880.5,133.41570372336233,20147.331407446723,19613.668592553277,1,0,19613.668592553277,1,13.25026627125319,-0.010676257991341755
2353,CF105.CZC,郑棉2105,2014-02-27,19450.0,19580.0,19335.0,19400.0,19470.0,2436.45,25026.0,68064.0,19861.75,168.6288453972214,20199.007690794442,19524.492309205558,1,0,39138.160901758834,2,13.162283089311055,-0.008469189593093396
